"","Country","Year","GDP","Corporate income tax rate","Taxes_on_income_prof_k_corp_tax_rev_gdp","Taxes_on_income_prof_corp_tax_rev_gdp","Unemployment rate","Unemployment rate men","Unemployment rate women","Gini","Pre_tax_national_income_Top_10%","Net_personal_wealth_Top_10%","Inflation","Interest_Rate","Net_operating_surplus_mix_income","CAPN","CAPN_ICT","CPNK","CPNK_ICT","Wages_LC","Wages_LC_C","Wages_PPP","Growth"
"448","Korea","2007",1500272.214,25,3.576,3.576,"3.2449879860383608","3.666650278644112","2.6517884886638892",NA,0.3195,0.5881,2.53457382137933,4.99,317217478,3305204800,NA,4033896133,NA,27531223.1266191,35552659.33374,35717.3675812774,5.79954840534286
"449","Korea","2008",1545475.189,25,3.761,3.761,"3.1616206323949858","3.5533773727306488","2.6110555341316508",32.3,0.3337,0.5894,4.6738965553341,3.27,321698978,3677812700,NA,4208013322,NA,28642557.7543823,35446648.1465096,35610.8652657547,3.01298488222219
"450","Korea","2009",1557726.155,22,3.259,3.259,"3.637665433409039","4.0819720978778191","3.0061857510474082",NA,0.333,0.5883,2.75649654493925,2,334585277,3935899200,NA,4373172183,NA,29507855.6418567,35630370.7076959,35795.4389762404,0.792698976159365
"451","Korea","2010",1663726.693,22,3.085,3.085,"3.7012401951200942","3.9701537942163729","3.3207868710413271",32,0.3497,0.5899,2.93928652655687,2.5,389294773,4266534500,NA,4550252526,NA,30750505.9595393,36189988.8906761,36357.649756566,6.80482494691116
"452","Korea","2011",1725046.132,22,3.567,3.567,"3.397153888307245","3.603446090442683","3.105572359239317",NA,0.3492,0.5906,4.02596500436097,3.26,393791772,4586846900,NA,4718344417,NA,32260584.2480455,36664649.6646375,36834.5095374574,3.68566779976524
"453","Korea","2012",1766490.9,22,3.525,3.525,"3.2035592404529369","3.3752951346244622","2.9616480476329521",31.6,0.3295,0.5897,2.18707104433313,2.75,396620272,4785921600,NA,4872718945,NA,32465017.4228313,36125888.3412466,36293.2522423141,2.40253099503776
"454","Korea","2013",1822395.19,22,3.23,3.23,"3.0963807802820691","3.2816456187238621","2.836363606519686",NA,0.3291,0.59,1.30134754547411,2.5,412513771,4963983000,NA,5028995079,NA,33588901.4445429,37037506.8670892,37209.0941115754,3.16470863223807
"455","Korea","2014",1880756.554,22,3.001,3.001,"3.4972201508857119","3.5233964361242038","3.4608363146397929",31.2,0.3181,0.5902,1.27477446401322,1.99,419050371,5160695700,NA,5188097771,NA,33978792.9432,37115003.8004529,37286.9500724865,3.20245379927721
"456","Korea","2015",1933588.947,22,3.109,3.109,"3.592236628272651","3.635011112960997","3.5333555397729599",NA,0.3462,0.5925,0.706331772455739,1.48,441465169,5360603900,NA,5360603900,NA,35233909.3848067,38146424.9156719,38323.1495521807,2.80910322431873
"457","Korea","2016",1990569.526,22,3.377,3.377,"3.6814693349972631","3.7529600746296672","3.583731150979248",31.4,0.3462,0.5927,0.97168573991219,1.22,464402208,5645942100,NA,5555177400,NA,36667682.879496,39264611.531342,39446.5164992617,2.9468817086696
"458","Korea","2017",2053464.273,22,3.612,3.612,"3.686765492095244","3.7989896748458629","3.5344784034441439",NA,0.3455,0.5938,1.94433230786365,1.51,494643874,6000277800,NA,5787804168,NA,38178107.1182569,40187828.9775997,40374.0110243799,3.15963578154366
"459","Korea","2018",2113166.77,25,4.199,4.199,"3.8479186695304768","3.9381592241907821","3.726499247267919",NA,0.3455,0.5955,1.47583935002643,1.77,489156052,NA,NA,NA,NA,39977224.9458346,41572631.3329231,41765.2288876683,2.90740373645644
"460","Korea","2019",2160585.765,25,4.29,4.29,"3.7727816200428781","3.895135312254931","3.610045589869542",NA,0.3455,0.5931,0.383000303608079,1.28,NA,NA,NA,NA,NA,41576682.8217675,43000303.5803906,43199.5152506013,2.24397788538006
"461","Korea","2020",2145258.238,25,NA,NA,"3.9547337187891398","3.899284670497587","4.0286511587410763",NA,0.3455,0.5906,0.537288023411772,0.51,NA,NA,NA,NA,NA,42118237.1030743,43141763.1128941,43341.6301363788,-0.709415346907103
"462","Korea","2021",2234186.141,25,NA,NA,"3.6637230408852508","3.5753933465397618","3.780598841631019",NA,0.3443,0.593,2.49833333333334,1.012,NA,NA,NA,NA,NA,42549984.028523,42549984.028523,42747.1094597402,4.14532392533341
"463","Latvia","2000",28847.142,25,1.529,1.529,"14.25855263399149","15.2288953022972","13.226254734788711",NA,0.3661,0.6526,2.65425477796052,3.3,1270.016,40701.93,180.074,97714.348,305.545,3067.88969955815,6863.58253267257,11971.518006636,5.67573377363268
"464","Latvia","2001",30672.667,25,1.877,1.877,"13.673848655871121","14.766949638769169","12.53316101945965",NA,0.3612,0.6527,2.48704003555455,5.88,1667.507,39056.213,216.428,97809.128,371.938,3245.46613013065,7087.32007197433,12361.7628922713,6.32826988545348
"465","Latvia","2002",32846.466,22,1.953,1.953,"12.48103365791836","13.211619873531751","11.714423403861611",NA,0.375,0.6544,1.93887573855892,3.12,2193.942,43070.506,254.765,97713.145,412.261,3317.7618411967,6870.85701563066,11984.2062205982,7.08708831873015
"466","Latvia","2003",35612.957,19,1.446,1.446,"11.64126318233518","11.59728404818612","11.686788998694441",NA,0.3795,0.656,2.94264752948481,3.51,2514.754,47123.063,328.486,97960.894,518.143,3744.52270421358,7362.31168769699,12841.4055662869,8.4224920878855
"467","Latvia","2004",38562.412,15,1.672,1.672,"11.745920381166741","11.507966147182961","11.990742525089431",36.4,0.3866,0.6545,6.19238547197433,3.92,3072.051,50787.417,441.645,99300.732,687.198,4335.30030076156,8003.66763542107,13960.0639695759,8.2819716430736
"468","Latvia","2005",42694.463,15,1.892,1.892,"10.03300132196653","10.092394688657921","9.970892188085692",39,0.4015,0.6589,6.74845027893117,2.83,3609.024,60551.347,594.042,101596.025,877.281,5531.14368954505,9309.16572247523,16237.124641958,10.715229638644
"469","Latvia","2006",47802.943,15,2.117,2.117,"7.0297178892257488","7.3091186705877513","6.7371884609694792",35.6,0.3594,0.6508,6.53619908765875,2.67,4189.2,83514.115,788.589,104441.511,1065.662,6718.28343129117,10264.6718497222,17903.7264134579,11.9652049494099
"470","Latvia","2007",52555.99,15,2.515,2.515,"6.0515870272270531","6.510586160145662","5.5674599649899141",37.5,0.3864,0.6559,10.0929775849168,5.37,5319.346,106838.748,957.807,108196.881,1230.923,9248.14762638603,12655.0626236206,22073.0659757635,9.94300078972125
"471","Latvia","2008",50851.705,15,2.972,2.972,"7.7389040507183386","8.3821745409384274","7.0767813243969604",37.2,0.3795,0.6542,15.4023191064986,8.01,5097.694,116599.71,1034.198,110559.593,1255.221,10826.8351194264,13057.6486618004,22775.2599076275,-3.24279877517291
"472","Latvia","2009",43606.21,15,1.542,1.542,"17.514653948033128","20.898582945073372","14.1400398473753",36,0.3818,0.6553,3.53410672858941,1.46,3873.104,88494.027,985.501,110292.237,1185.479,9423.14113221921,11791.5686257095,20566.9525291188,-14.2482833171474
"473","Latvia","2010",41656.601,15,0.974,0.974,"19.482290093113839","22.746598225122071","16.304822690004041",35,0.3638,0.6512,-1.08463595015159,0.5,3995.867,86305.968,938.642,108989.188,1072.515,8840.7138500991,11336.0344955322,19772.4060927504,-4.47094347341811
"474","Latvia","2011",42724.853,15,1.394,1.394,"16.20639456283066","18.636074184930589","13.80128204738058",35.8,0.3739,0.6567,4.37073559939221,0.43,5331.672,96030.957,912.037,108583.355,1033.101,9064.96872897569,10942.6383539744,19086.2412553667,2.56442430336551
"475","Latvia","2012",45731.536,15,1.605,1.605,"15.046700006062901","16.161494576679772","13.95152535172228",35.2,0.3791,0.6553,2.25778924374594,0.15,5615.339,104913.335,944.145,108796.751,1026.203,9738.60719607757,11386.5599986505,19860.5330974882,7.03731619626637
"476","Latvia","2013",46651.081,15,1.613,1.613,"11.86738197681173","12.5999655456482","11.143446958973939",35.5,0.38,0.6549,-0.0294547782578977,0.12,5533.395,106521.334,994.026,108503.479,1066.707,10250.1252432332,11931.2868229344,20810.650176225,2.01074593252236
"477","Latvia","2014",47537.496,15,1.54,1.54,"10.846319016591311","11.84785806853972","9.8396632908489163",35.1,0.3686,0.653,0.620490636732377,-0.0301,5300.022,109384.11,1042.984,108172.957,1088.141,11079.0063451162,12731.5621684999,22206.497121184,1.90009530540139
"478","Latvia","2015",49384.341,15,1.582,1.582,"9.8729701259515892","11.09384993658646","8.6411052242436259",34.2,0.3588,0.6426,0.174242243625214,-0.199,4935.022,107723.642,1177.71,107723.642,1177.71,11938.1697622931,13795.4434808191,24062.1277960866,3.88502793668392
"479","Latvia","2016",50553.569,15,1.673,1.673,"9.6428760962814515","10.89519072757726","8.4032539937812327",34.3,0.3417,0.6251,0.140633334505292,-0.3504,4713.524,108958.533,1257.526,106865.102,1254.589,12788.3186353076,14604.5242549962,25473.3332432093,2.36760879324076
"480","Latvia","2017",52228.454,15,1.585,1.585,"8.7150323115805026","9.7578966874432265","7.6784802673129162",35.6,0.3627,0.6098,2.93036312374664,-0.3423,5215.876,112734.903,1315.847,106500.236,1290.696,13678.3256978718,15128.1609234198,26386.6646958621,3.31308952687395
"481","Latvia","2018",54312.098,20,1.055,1.055,"7.412276141219448","8.4095084356018344","6.4203091288592278",35.1,0.357,0.6048,2.53445424186602,-0.3605,5452.647,NA,NA,NA,NA,14610.4728477953,15684.638497303,27357.2775302411,3.98948052339439
"482","Latvia","2019",55661.388,20,0.157,0.157,"6.3121723747647334","7.1989024435805344","5.4276442008711463",34.5,0.3551,0.6057,2.81140920075622,-0.4562,NA,NA,NA,NA,NA,15704.9695179912,16366.9988560701,28547.4561699105,2.4843267884809
"483","Latvia","2020",53563.472,20,NA,NA,"8.0984396504490412","9.1252482296839776","7.0695551115783548",NA,0.3408,0.6057,0.219064904842049,-0.4725,NA,NA,NA,NA,NA,16529.8595802146,17092.4117093191,29812.7273302086,-3.76906878427106
"484","Latvia","2021",55964.226,20,NA,NA,"7.5126559355359879","8.46978954231923","6.5388885813985036",NA,0.3422,0.6057,3.27582937431157,-0.4922,NA,NA,NA,NA,NA,18481.3983143635,18481.3983143635,32235.409373312,4.48207315612401
"485","Lithuania","2000",45441.051,24,0.676,0.676,"16.40412664018103","18.795207741276631","13.9591411684577",NA,0.3338,0.5606,0.981615478857527,5.674210526,4600.2,47919,1000.9,70737.7,676.8,4747.76546250603,7859.33308027164,15121.808383641,3.69552585149081
"486","Lithuania","2001",48406.582,24,0.53,0.53,"17.366259471521872","19.948304545202362","14.70661822004233",NA,0.3356,0.5618,1.36712030817826,3.751578947,5191.8,48515.8,1116.1,71981.1,796.7,5132.33129496489,8297.32096210278,15964.5222317196,6.5261056571953
"487","Lithuania","2002",51674.713,15,0.587,0.587,"13.73726873114496","14.58373082398345","12.862658166738481",NA,0.3288,0.5603,0.281506610345511,3.9855,5559.3,49686.1,1249.9,73560,948.4,5455.65743135091,8857.27795735023,17041.9116614241,6.75141863972135
"488","Lithuania","2003",57134.639,15,1.365,1.365,"12.441270462363789","12.700346513908571","12.175626762576821",NA,0.3413,0.5624,-1.13430854990244,1.653333333,6224.6,52480.8,1332.2,75607.7,1067.2,5948.64077658805,9812.44742127375,18879.7125867485,10.5659532158408
"489","Lithuania","2004",60888.095,15,1.858,1.858,"10.882659450388269","10.46584523294557","11.313436027005769",37,0.3549,0.567,1.16410252104669,2.060434783,6779.1,57252,1536.2,78252.2,1275.3,6590.1308160027,10888.4627230084,20950.0278468997,6.56949280803192
"490","Lithuania","2005",65596.186,15,2.081,2.081,"8.32458308066232","8.121795736052519","8.5347942194747777",35.3,0.3607,0.5679,2.65848484065266,2.286,7877.1,63805.1,1753.5,81309.8,1492,7450.29818805629,12028.5125153492,23143.5491459094,7.732367057961
"491","Lithuania","2006",70459.566,19,2.757,2.757,"5.7804100719831002","5.9461835285553173","5.6113803847412296",34.4,0.3397,0.563,3.73912004060656,3.522105263,8514.5,73720,1966,85355.5,1759.3,8926.61754037871,13774.8368848421,26503.5775632622,7.41412008314021
"492","Lithuania","2007",78285.849,18,2.531,2.531,"4.2499713305588527","4.1732886372108906","4.3287722563358644",34.8,0.374,0.5704,5.73717382799847,4.685263158,10321.7,86339.1,2235.7,90730.3,2095.2,10063.5146711842,14672.6668026819,28231.0539076296,11.1074811332218
"493","Lithuania","2008",80332.573,15,2.718,2.718,"5.8258647783304092","6.0191702717395046","5.6281000409578663",35.7,0.3777,0.571,10.9258856241655,3.579047619,10940.9,90845.5,2436.4,95305.8,2376.8,11364.1308833974,14940.8663436478,28747.0852331434,2.61442396824489
"494","Lithuania","2009",68412.335,20,1.819,1.819,"13.785045337882149","17.08328622671473","10.52129797088358",37.2,0.3777,0.5713,4.4530445651853,0.59,8242.2,86125.6,2459.4,96165.4,2462.9,10298.6732145722,12974.2404666029,24963.1840584199,-14.8386109828699
"495","Lithuania","2010",69541.988,15,0.985,0.985,"17.81414889609411","21.19210945894913","14.51885973116719",33.6,0.3497,0.5653,1.31921362055463,0.559090909,9679.6,85763.1,2574.8,96249.4,2631.5,10493.5386935391,13023.4781897476,25057.9202665736,1.65124169493702
"496","Lithuania","2011",73741.635,15,0.807,0.807,"15.390435562393","17.906266649278869","12.91041859206946",32.5,0.3506,0.5653,4.13027562645087,0.617142857,11698.7,90187.3,2756.2,98011.6,2836,11174.9845394464,13289.1882264263,25569.1616428109,6.03900912352405
"497","Lithuania","2012",76576.164,15,1.296,1.296,"13.36475596811526","15.195767890984889","11.57321801396035",35.1,0.3773,0.5718,3.08998277055416,0.269444444,12731.9,94648,2942.9,99484.1,3024.2,11715.1097945795,13511.1595899163,25996.2472989433,3.8438651380594
"498","Lithuania","2013",79294.672,15,1.36,1.36,"11.769904831400989","13.0646552309511","10.478431872470891",35.3,0.3837,0.5721,1.04747937065349,0.162631579,13313.4,99096.6,2977.5,101319.4,3072,12262.7621991396,14022.8943390717,26980.8543566851,3.55007075047531
"499","Lithuania","2014",82099.334,15,1.366,1.366,"10.698087553097359","12.18140802581855","9.2213077541705797",37.7,0.4171,0.5821,0.103758009433715,0.08,13594,102524.8,3066.2,103405.3,3128.6,12820.1060791157,14660.6254174226,28207.8855905848,3.53701191928759
"500","Lithuania","2015",83761.504,15,1.537,1.537,"9.1200345311166977","10.09708412192767","8.1611572048763783",37.4,0.3766,0.574,-0.884097405500613,-0.199,12963.2,105712.2,3231.6,105712.2,3231.6,13524.9361389331,15620.5956055063,30054.9233850064,2.02458402403118
"501","Lithuania","2016",85871.311,15,1.614,1.614,"7.8620698082176697","9.1021815501250281","6.6530709075384884",38.4,0.375,0.5708,0.905525075460439,-0.3504,12783.4,109394.1,3440.4,108144.6,3375,14354.4841335452,16424.2210319683,31601.144875693,2.51882654829121
"502","Lithuania","2017",89548.834,15,1.493,1.493,"7.073182873802045","8.5002568716042504","5.6758661241534973",37.3,0.388,0.5731,3.72288862303693,-0.3423,14070.3,114188.2,3815.7,111106.9,3686.1,15717.1505204996,17371.9381477913,33424.6070551171,4.28259794473151
"503","Lithuania","2018",93124.797,15,1.52,1.52,"6.1471426920687016","6.8910749094208414","5.4094087036760969",35.7,0.3751,0.5545,2.69792779208397,-0.3605,14855.2,NA,NA,NA,NA,16869.5164330853,18165.9404753305,34952.3131506065,3.99331051033004
"504","Lithuania","2019",97431.914,15,1.555,1.555,"6.2552536701174724","7.0228051672676779","5.4936336596175899",35.3,0.4319,0.5742,2.33450937988024,-0.4562,NA,NA,NA,NA,NA,18386.7979375742,19388.7877730667,37305.1416069086,4.62510216263881
"505","Lithuania","2020",97410.71,15,NA,NA,"8.4874203137401008","9.2680427050082912","7.6912765208623268",NA,0.4298,0.5743,1.19989444983569,-0.4725,NA,NA,NA,NA,NA,19688.9501412052,20587.013195625,39610.5961607839,-0.0217628897242005
"506","Lithuania","2021",103236.878,15,NA,NA,"7.1118768815179338","7.6081334609857052","6.6057214987259041",NA,0.4301,0.5743,4.68354420903459,-0.4922,NA,NA,NA,NA,NA,21843.0670374653,21843.0670374653,42027.3159157365,5.98103432363853
"507","Luxembourg","2000",41287.637,31.2,6.643,6.643,"2.3452578803927469","1.820717622540307","3.14159571527399",30.4,0.4031,0.6138,3.15076707022592,4.8268,6843.616,48456.22,2134.961,64046.646,1081.117,40450.0199428042,59045.7119650921,61736.045349325,6.93812789599663
"508","Luxembourg","2001",42556.966,31.2,6.943,6.943,"1.8049938634015019","1.562113140487317","2.167414381211195",NA,0.3964,0.6155,2.66382110579103,3.3389,6256.913,52548.388,2428.087,66888.194,1240.44,41699.9604115593,59418.1017895872,62125.4025833651,3.07435613232115
"509","Luxembourg","2002",43929.606,22.88,7.675,7.675,"2.6208783389601091","1.9343880600600249","3.630244077598475",NA,0.3755,0.6121,2.07408613571644,3.0945,6457.106,55534.568,2453.677,69466.253,1339.776,43173.8062004548,60635.9730149081,63398.7643685613,3.22541790220665
"510","Luxembourg","2003",45080.288,22.88,7.226,7.226,"3.6750327292870928","2.9557952205081119","4.7091124158782973",30.2,0.3775,0.611,2.04984030563515,2.0567,6901.646,57872.139,2586.364,71653.564,1530.681,43903.7323483615,60202.5185743831,62945.5601966319,2.61937700966405
"511","Luxembourg","2004",46988.037,22.88,5.624,5.624,"5.1133375923872464","3.6825722120069821","7.0946943968221241",30.2,0.4192,0.6165,2.22567916428892,2.0535,7302.891,61249.184,2667.755,74798.216,1751.161,45429.4621052777,60884.5214541958,63658.6375618668,4.23189177495937
"512","Luxembourg","2005",48154.691,22.88,5.836,5.836,"4.4881800834608754","3.5038389833103958","5.8237293537683614",30.8,0.4258,0.6191,2.48769665164086,2.2757,7928.519,64885.829,2552.081,77324.435,1739.412,47134.1310473714,61178.6510689127,63966.1687716434,2.48287452399853
"513","Luxembourg","2006",51052.022,22.88,4.97,4.97,"4.7306537302886724","3.5475339791053142","6.2458616350691978",30.9,0.3912,0.6106,2.66631494577072,3.5011,10075.082,68454.135,2464.396,80478.46,2003.632,48941.1490740554,62025.2782629468,64851.3713224359,6.01671600384685
"514","Luxembourg","2007",55186.555,22.88,5.317,5.317,"4.0652436696334604","3.5515837589768031","4.7124497934883101",31.1,0.4225,0.6182,2.31245861786128,3.8791,11364.969,73110.64,2552.639,83763.77,2067.906,51345.1961163348,63703.9250975028,66606.5032982332,8.0986664935622
"515","Luxembourg","2008",55020.898,22.88,5.254,5.254,"5.0600863255304729","4.31704536776581","6.0303091316823387",32.6,0.4071,0.616,3.40187963025566,2.4864,10756.619,78718.903,2545.379,88270.699,2314.497,52675.4935518264,63372.8831627921,66260.3779114158,-0.300176374481066
"516","Luxembourg","2009",53238.797,21.84,5.612,5.612,"5.1223589226809274","4.3554276757967214","6.1262492037471601",31.2,0.3697,0.605,0.368041997888919,0.3546,8969.456,82279.535,2627.703,91545.715,2533.904,53731.2743807039,65346.300495044,68323.7111808846,-3.23895295202198
"517","Luxembourg","2010",55240.796,21.84,5.751,5.751,"4.3608075302355376","3.7925986820756128","5.0925191248594546",30.5,0.3621,0.6122,2.27367911621542,0.4981,11019.349,85841.48,2721.108,94896.623,2667.793,54841.348462222,65384.7266008328,68363.8881172044,3.76041366975291
"518","Luxembourg","2011",55817.675,22.05,4.977,4.977,"4.9014555899270293","3.836691561355436","6.2573970580085767",32.1,0.3553,0.6232,3.4106834106834,0.627,12439.493,91786.62,2820.883,98551.492,2796.376,56773.02773927,65754.4277826505,68750.4342044103,1.04429885478117
"519","Luxembourg","2012",56738.611,22.05,5.117,5.117,"5.1400816641995783","4.5269868093602392","5.9065221850016298",34.3,0.3874,0.6367,2.66284165508017,0.0734,11895.6,97862.542,2953.721,102517.398,2938.938,57391.4674434012,65070.2596106935,68035.0928885926,1.64990032279201
"520","Luxembourg","2013",58538.241,22.47,4.759,4.759,"5.8476332792251053","5.4200925374156057","6.3849207096867939",32,0.3615,0.6412,1.73403963519166,0.1686,13122.424,102787.217,3229.657,106146.175,3324.176,58991.6840822484,65852.0575345142,68852.512316231,3.17179072289945
"521","Luxembourg","2014",60073.75,22.47,4.295,4.295,"5.8523972925659571","5.9213004020008402","5.7667816708496193",31.2,0.3639,0.6479,0.628543985440705,-0.0301,14226.537,108148.853,3553.431,110630.431,4195.733,60433.4631324078,66977.316978552,70029.042596837,2.6230870175959
"522","Luxembourg","2015",61437.294,22.47,4.408,4.408,"6.6685623347859364","6.1047056243162272","7.3442087261534148",32.9,0.3342,0.6329,0.4747431614378,-0.199,15231.948,112860.389,3847.68,112860.389,3847.68,61271.1035871436,67321.1876100929,70388.5812017006,2.26978339124826
"523","Luxembourg","2016",64495.76,22.47,4.482,4.482,"6.2906726110439317","6.0097948624621873","6.6294553781251171",31.7,0.3476,0.6158,0.290833333333306,-0.3504,16520.01,117641.478,4070.085,116800.381,4227.526,61536.9097496434,67116.3896977593,70174.4519655124,4.97819125953041
"524","Luxembourg","2017",65345.29,20.33,5.107,5.107,"5.5215875612587118","5.5410997417909069","5.4988874439572992",34.5,0.3712,0.6086,1.73079959118897,-0.3423,16092.181,123664.043,4284.522,120713.657,4397.109,63690.2608569695,67973.8421286228,71070.972989562,1.31718736239405
"525","Luxembourg","2018",66142.06,19.26,6.315,6.315,"5.5854290951569858","5.3290160180695256","5.8814566889618183",35.4,0.3592,0.5929,1.52819524307373,-0.3605,16517.571,128162.272,4415.532,123398.984,4692.548,64943.8982739525,68031.9180643176,71131.6950721728,1.21932276985839
"526","Luxembourg","2019",67676.506,18.19,5.921,5.921,"5.594581971192925","5.6497685586602913","5.5292151786629251",34.2,0.3345,0.5934,1.74332075653843,-0.4562,NA,NA,NA,NA,NA,66115.7177995131,68145.8721356466,71250.8412977186,2.31992471961109
"527","Luxembourg","2020",67136.829,18.19,NA,NA,"6.7734391646718111","6.6005245920537181","6.9713923480609914",NA,0.3552,0.5934,0.819957302126994,-0.4725,NA,NA,NA,NA,NA,66518.2299271652,68119.1415471606,71222.8927682139,-0.79743626244534
"528","Luxembourg","2021",70562.456,18.19,NA,NA,"5.2470915396485296","4.9218228792754699","5.6192496636241431",NA,0.3534,0.5934,2.52692009066169,-0.4922,NA,NA,NA,NA,NA,70446.9786830302,70446.9786830302,73656.7944725552,5.10245576239534
"529","Mexico","2000",1667954.011,35,NA,NA,"2.5637835629371679","2.193086602837798","3.2666786919218311",52.6,0.5422,0.7161,9.49156149435404,14.39,NA,NA,NA,28077872,NA,73705.7050489727,191890.192901524,17309.7202701433,4.942453659312
"530","Mexico","2001",1661208.97,35,NA,NA,"2.538160341762862","2.1505291479553281","3.2747046813807779",NA,0.5422,0.7177,6.36773806235032,5.81,NA,NA,NA,28857906,NA,81474.680027596,203003.929539895,18312.2502559511,-0.40439010641283
"531","Mexico","2002",1660547.07,35,1.627,NA,"2.864440978132778","2.5216400527448601","3.5014580759984208",50.1,0.5422,0.7175,5.03072733151299,5.13,NA,NA,NA,29529335,NA,85092.5992522885,202207.738955576,18240.4287830145,-0.0398444754364592
"532","Mexico","2003",1684564.935,34,1.556,NA,"2.9639262224444409","2.6109371437186","3.6271142106358472",NA,0.5648,0.726,4.54690012118717,3.91,NA,NA,NA,30182634,NA,90118.8808774824,205757.232985708,18560.6158016062,1.44638266712909
"533","Mexico","2004",1750609.833,33,1.34,NA,"3.6603887445560188","3.074768659889056","4.7005620191853028",50,0.5875,0.7495,4.68840884843147,5.84,NA,NA,NA,30964385,NA,94334.157247455,206738.722956602,18649.152462012,3.92059080821364
"534","Mexico","2005",1791010.531,30,1.421,NA,"3.557866089853992","3.3588583210625318","3.9009786320858639",50.1,0.5882,0.7544,3.98805714597435,5.89,NA,NA,NA,31851291,NA,100566.189888107,208155.743010553,18776.9767159783,2.30780709889911
"535","Mexico","2006",1871517.849,29,1.613,NA,"3.5659844076679752","3.3774797780709189","3.8824389163553299",48.9,0.589,0.7683,3.62946762439129,4.82,NA,NA,NA,32919672,NA,105125.019423309,207802.519734388,18745.113721779,4.49507786841707
"536","Mexico","2007",1914402.665,28,1.893,NA,"3.6451513838069052","3.4225857471003032","4.0133453076506358",NA,0.6194,0.7883,3.96684905458234,5.13,NA,NA,NA,34072422,NA,111237.445165779,208599.14446897,18816.9743578406,2.29144573870426
"537","Mexico","2008",1936295.479,28,1.737,NA,"3.903612685783902","3.8049744254899398","4.0683557082897117",49.9,0.6497,0.8017,5.12498274575897,6.02,NA,NA,NA,35335225,NA,117185.459586482,206803.593423487,18655.0041922051,1.14358459692178
"538","Mexico","2009",1833947.854,28,1.576,NA,"5.3792723992698672","5.3798348706166701","5.3783410976674713",NA,0.6371,0.7925,5.29735584228859,3.42,NA,NA,NA,36130530,NA,122011.648736007,208470.83829058,18805.4003215479,-5.28574414958906
"539","Mexico","2010",1927811.472,30,1.846,NA,"5.32899785326721","5.4001502954298353","5.2103760519269544",47.2,0.6245,0.7934,4.15672722680176,3.28,NA,NA,NA,37019254,NA,120377.927143668,195302.004535369,17617.4874577378,5.11811815124815
"540","Mexico","2011",1998427.359,30,2.067,NA,"5.194533813917344","5.2180305091099433","5.1556156655056649",NA,0.6329,0.7998,3.40737824605736,3.26,NA,NA,NA,38079446,NA,127861.341895746,197055.775058533,17775.6887535672,3.663007925082
"541","Mexico","2012",2071216.532,30,1.823,NA,"4.923072461115984","4.9255692339012818","4.9190249984172727",48.7,0.6414,0.8058,4.11150981070293,3.25,NA,NA,NA,39212622,NA,132165.716479689,193515.629821847,17456.3450558194,3.64232268299325
"542","Mexico","2013",2099262.708,30,2.41,NA,"4.9428553895138752","4.9146821883592029","4.9883034016257701",NA,0.6378,0.8034,3.80639069747207,2.64,NA,NA,NA,40131766,NA,137356.963121185,193653.932519609,17468.8208419692,1.35409193421792
"543","Mexico","2014",2159086.935,30,2.524,NA,"4.8313449979011516","4.8052937915507474","4.8741820751507818",48.7,0.6342,0.8031,4.01861608078673,2.15,NA,NA,NA,41072945,NA,143390.547028598,194022.558808816,17502.0732862651,2.84977324524549
"544","Mexico","2015",2230188.94,30,3.19,NA,"4.3356664544629488","4.2505531268943528","4.4742654924438012",NA,0.631,0.7982,2.7206406496403,2.11,NA,NA,NA,42102476,NA,149226.355690469,196543.189936023,17729.4503035916,3.29315155621559
"545","Mexico","2016",2288854.783,30,3.482,NA,"3.8845222654671301","3.8483356525123731","3.9430727899822799",47.7,0.6279,0.7907,2.82170784747653,3.28,NA,NA,NA,43077791,NA,154450.323554476,194230.034483791,17520.7889165033,2.63053241578715
"546","Mexico","2017",2337221.24,30,3.507,NA,"3.4379542126136919","3.323665221158203","3.6234996472382499",NA,0.6419,0.788,6.04145724018992,4.62,NA,NA,NA,43913769,NA,161918.453033388,193717.146130141,17474.5231131432,2.11312912287981
"547","Mexico","2018",2388523.123,30,3.443,NA,"3.3006977160789379","3.211225811724761","3.4445592622005612",46.7,0.656,0.7889,4.89935015356549,5.55,NA,NA,NA,44713371,NA,171922.64191683,198038.60581933,17864.3463617808,2.19499472801299
"548","Mexico","2019",2384082.697,30,3.288,NA,"3.5051358066553928","3.4794539317610509","3.5451418143317319",NA,0.6494,0.7878,3.6359614212705,5.95,NA,NA,NA,NA,NA,180046.429074546,199911.574121993,18033.3000581825,-0.185906762100874
"549","Mexico","2020",2189366.128,30,NA,NA,"4.3685704319588803","4.4955756217755614","4.1669224572479209",45.4,0.6428,0.7863,3.39683415569999,3.33,NA,NA,NA,NA,NA,180915.662344658,193522.358166413,17456.9519954475,-8.16735800503149
"550","Mexico","2021",2294394.256,30,NA,NA,"4.1105031820216231","4.0825009854347449","4.1542137264062564",NA,0.6428,0.7883,5.68920847683764,3.63,NA,NA,NA,NA,NA,182129.723079324,182129.723079324,16429.2635893051,4.79719342766776
"551","Netherlands","2000",716936.719,35,4.013,4.013,"3.0472636815920402","2.429947460595447","3.8594470046082949",NA,0.2784,0.5009,2.36052233801956,4.8268,111466,1290407,29044,1655547,22875,32019.4883504916,46179.0549771428,55157.8085217367,4.19564246695834
